Test,System Number,System Name,Symbol,Unit,Position,Entry Date,Entry Time,Entry Order Price,Stop Price,Risk%,Quantity,Entry Fill,Entry DPP,Entry Stock Split Ratio,Exit Date,Exit Time,Exit Order Price,Exit Fill,Exit DPP,Dividends,Commission,Forex Carry,Profit,Profit%,Closed Equity,Total Equity,Drawdown,Days in Trade,R Multiple,Custom,Rule,,,,,,04.06.2012,06.06.2012,,,,,,,,
1,1,Donchian w Rule Labels,JGB,1,Long,04.06.2012,Open,"137,39","136,95","3,27%",2,"137,59","12763,2418634",1,06.06.2012,Day,"136,95","136,94","12623,0749811",0,8,0,"-16417,9974754","-3,28%",483434,451891,"9,60%",2,"-1,004961",0,Breakout High Entry, Stop Exit,04.06.2012,06.06.2012,1,,41064,41066,,JGB,,,,,,
1,1,Donchian w Rule Labels,CC,1,Short,04.06.2012,Day,2055,2191,"2,76%",10,2053,10,1,06.06.2012,Day,2191,2193,10,0,40,0,-14040,"-2,81%",469414,448771,"10,20%",2,"-1,0173913",0,Breakout Low Entry, Stop Exit,04.06.2012,06.06.2012,1,,41064,41066,,CC,,LCC-SJB 0.47,-,,,
1,1,Donchian w Rule Labels,TY,1,Long,04.06.2012,Open,"119,546875","118,421875","2,81%",12,"119,59375",1000,1,06.06.2012,Day,"118,421875","118,390625",1000,0,48,0,"-14485,5","-2,90%",454953,444247,"11,20%",2,"-1,03008",0,Breakout High Entry, Stop Exit,04.06.2012,06.06.2012,1,,41064,41066,,TY,-1,TY-LCC 0.56,-,TY-SJB 0.75,,
1,1,Donchian w Rule Labels,US,1,Long,04.06.2012,Open,"141,828125","139,328125","2,86%",5,"142,1875",1000,1,06.06.2012,Day,"139,328125","139,265625",1000,0,20,0,"-14629,375","-2,93%",440333,437752,"12,40%",2,"-1,0232568",0,Breakout High Entry, Stop Exit,04.06.2012,06.06.2012,1,,41064,41066,,US,-1,,,,,
1,1,Donchian w Rule Labels,SB,1,Short,04.06.2012,Open,"27,04","27,95","3,14%",14,"26,95",1120,1,06.06.2012,Day,"27,95","27,96",1120,0,56,0,"-15892,8","-3,18%",424468,422044,"15,60%",2,"-1,0135714",0,Breakout Low Entry, Stop Exit,04.06.2012,06.06.2012,1,,41064,41066,,SB,-1,SB-SJB,,SB-LCC 0.64,-,
1,1,Donchian w Rule Labels,CL,1,Short,04.06.2012,Day,"108,19","111,97","2,33%",3,"108,08",1000,1,07.06.2012,Day,"111,97","111,98",1000,0,12,0,-11712,"-2,34%",412762,392301,"21,50%",3,"-1,003599",0,Breakout Low Entry, Stop Exit,04.06.2012,07.06.2012,1,,41064,41066,,CL,,QM-SJB -0.27,-,QM-LCC 0.02,-,33
1,1,Donchian w Rule Labels,BO,1,Short,04.06.2012,Day,"55,71","57,36","2,86%",14,"55,66",600,1,07.06.2012,Day,"57,36","57,37",600,0,56,0,-14420,"-2,88%",398370,383033,"23,40%",3,"-1,0098039",0,Breakout Low Entry, Stop Exit,04.06.2012,07.06.2012,1,,41064,41066,,BO,,BO2-LCC 0.06,,BO2-SJB 0.09,,QM-BO2 -0.1
1,1,Donchian w Rule Labels,C,1,Short,04.06.2012,Day,"466,5","497,5","2,79%",9,"466,5",50,1,07.06.2012,Day,"497,5","498,25",50,0,36,0,"-14323,5","-2,86%",384065,381552,"23,70%",3,"-1,0267742",0,Breakout Low Entry, Stop Exit,04.06.2012,07.06.2012,1,,41064,41066,,C,,,,,,
1,1,Donchian w Rule Labels,BO,1,Short,14.06.2012,Day,"55,21","56,93","2,69%",10,"55,19",600,1,19.06.2012,Day,"56,93","56,97",600,0,40,0,-10720,"-2,77%",370103,374943,"25,00%",5,"-1,0268199",0,Breakout Low Entry, Stop Exit,14.06.2012,19.06.2012,,,41064,41066,,BO,,,,,,
1,1,Donchian w Rule Labels,LB,1,Short,21.06.2012,Day,"303,8","315,2","2,69%",8,"303,7",110,1,28.06.2012,Day,"315,2","315,3",110,0,32,0,-10240,"-2,72%",361551,360782,"27,80%",7,"-1,0118577",0,Breakout Low Entry, Stop Exit,21.06.2012,28.06.2012,,,41064,41066,,LB,,,,,,
1,1,Donchian w Rule Labels,HG,1,Short,04.06.2012,Open,351,"366,15","2,63%",3,"348,6",250,1,29.06.2012,Day,"366,15","366,3",250,0,24,0,"-13607,4369685","-2,72%",354712,365946,"26,80%",25,"-1,0338034",0,Breakout Low Entry, Stop Exit,04.06.2012,29.06.2012,1,,41064,41066,,HG,,,,,,
1,1,Donchian w Rule Labels,PL,1,Short,28.06.2012,Day,"1445,5","1496,6","2,84%",4,"1444,6",50,1,29.06.2012,Day,"1496,6","1496,7",50,0,16,0,-10436,"-2,85%",344284,353218,"29,40%",1,"-1,0034615",0,Breakout Low Entry, Stop Exit,28.06.2012,29.06.2012,,,41064,41066,,PL,,,,,,
1,1,Donchian w Rule Labels,KC,1,Short,04.06.2012,Open,"234,1","243,55","3,09%",4,"233,25",375,1,29.06.2012,Day,"243,55","243,7",375,0,32,0,"-16058,8762835","-3,21%",324701,343160,"31,40%",25,"-1,0394095",0,Breakout Low Entry, Stop Exit,04.06.2012,29.06.2012,1,,41064,41066,,KC,,,,,,
1,1,Donchian w Rule Labels,HO,1,Short,20.06.2012,Day,"2,7021","2,8032","2,36%",2,"2,7019",42000,1,29.06.2012,Day,"2,8032","2,8049",42000,0,8,0,-8660,"-2,40%",316045,331455,"33,70%",9,"-1,017722",0,Breakout Low Entry, Stop Exit,20.06.2012,29.06.2012,,,41064,41066,,HO,,,,,,
1,1,Donchian w Rule Labels,CL,1,Short,11.06.2012,Day,"106,99","110,89","2,03%",2,"106,95",1000,1,03.07.2012,Day,"110,89","111,01",1000,0,8,0,-8128,"-2,09%",307909,315186,"37,00%",22,"-1,0314721",0,Breakout Low Entry, Stop Exit,11.06.2012,03.07.2012,,,41064,41066,,CL,,,,,,
1,1,Donchian w Rule Labels,O,1,Long,17.07.2012,Open,296,"273,75","3,16%",11,298,50,1,25.07.2012,Day,"273,75","273,5",50,0,44,0,-13519,"-3,20%",294328,442335,"11,50%",8,"-1,0136082",0,Breakout High Entry, Stop Exit,17.07.2012,25.07.2012,,,41064,41066,,O,,,,,,
1,1,Donchian w Rule Labels,US,1,Long,16.07.2012,Day,"141,953125","139,4375","2,57%",4,"141,96875",1000,1,27.07.2012,Day,"139,4375","139,421875",1000,0,16,0,"-10203,5","-2,59%",284121,403835,"19,20%",11,"-1,0077531",0,Breakout High Entry, Stop Exit,16.07.2012,27.07.2012,,,41064,41066,,US,,,,,,
1,1,Donchian w Rule Labels,O,1,Long,30.07.2012,Day,"299,5","276,75","2,86%",10,"299,75",50,1,02.08.2012,Day,"276,75","276,5",50,0,40,0,-11665,"-2,90%",272456,397903,"20,40%",3,"-1,0143478",0,Breakout High Entry, Stop Exit,30.07.2012,02.08.2012,,,41064,41066,,O,,,,,,
1,1,Donchian w Rule Labels,TY,1,Long,11.07.2012,Day,"119,546875","118,40625","2,80%",9,"119,5625",1000,1,07.08.2012,Day,"118,40625","118,390625",1000,0,36,0,"-10582,875","-2,85%",265219,384908,"23,00%",27,"-1,016973",0,Breakout High Entry, Stop Exit,11.07.2012,07.08.2012,,,41064,41066,,TY,,,,,,
1,1,Donchian w Rule Labels,W,1,Long,10.08.2012,Day,"1171,75","1122,5","2,55%",4,1172,50,1,13.08.2012,Day,"1122,5","1121,5",50,0,16,0,-10116,"-2,60%",255085,380568,"23,90%",3,"-1,0218182",0,Breakout High Entry, Stop Exit,10.08.2012,13.08.2012,,,41064,41066,,W,,,,,,
1,1,Donchian w Rule Labels,O,1,Long,09.08.2012,Day,"299,75","277,75","2,69%",9,300,50,1,14.08.2012,Day,"277,75","277,75",50,0,36,0,"-10048,5","-2,70%",245051,347275,"30,50%",5,"-1,0035955",0,Breakout High Entry, Stop Exit,09.08.2012,14.08.2012,,,41064,41066,,O,,,,,,
1,1,Donchian w Rule Labels,JGB,1,Long,19.06.2012,Day,"137,55","137,09","1,56%",1,"137,56","12667,8489992",1,16.08.2012,Day,"137,09","137,08","12600,8064516",0,4,0,"-6052,3870968","-1,58%",233389,352122,"29,60%",58,"-1,0165435",0,Breakout High Entry, Breakout Low Exit,19.06.2012,16.08.2012,,,41064,41066,,JGB,,,,,,
1,1,Donchian w Rule Labels,PL,1,Short,23.07.2012,Day,"1440,3",1491,"2,74%",5,"1439,9",50,1,17.08.2012,Day,1491,"1492,5",50,0,20,0,-13170,"-2,83%",220229,332940,"33,40%",25,"-1,0309198",0,Breakout Low Entry, Stop Exit,23.07.2012,17.08.2012,,,41064,41066,,PL,,,,,,
1,1,Donchian w Rule Labels,SI,1,Short,21.06.2012,Day,2868,"3030,3","2,18%",1,"2866,5",50,1,20.08.2012,Day,"3030,3","3030,4",50,0,12,0,"-8591,2224007","-2,29%",215402,321331,"35,70%",60,"-1,0489893",0,Breakout Low Entry, Stop Exit,21.06.2012,20.08.2012,,,41064,41066,,SI,,,,,,
1,1,Donchian w Rule Labels,PA,1,Short,26.06.2012,Day,"619,15","648,45","2,32%",3,"619,05",100,1,21.08.2012,Day,"644,5","644,9",100,0,12,0,-7767,"-2,04%",206826,327978,"34,40%",56,"-0,8806122",0,Breakout Low Entry, Breakout High Exit,26.06.2012,21.08.2012,,,41064,41066,,PA,,,,,,
1,1,Donchian w Rule Labels,EC,1,Short,06.07.2012,Day,"1,2797","1,302","2,44%",3,"1,2793",125000,1,23.08.2012,Day,"1,302","1,3022",125000,0,12,0,"-8599,5","-2,46%",198185,334147,"33,20%",48,"-1,0102203",0,Breakout Low Entry, Stop Exit,06.07.2012,23.08.2012,,,41064,41066,,EC,,,,,,
1,1,Donchian w Rule Labels,SF,1,Short,06.07.2012,Day,"1,094","1,1136","2,86%",4,"1,0936",125000,1,31.08.2012,Day,"1,1136","1,1138",125000,0,16,0,-10116,"-2,90%",188067,304855,"39,00%",56,"-1,0116",0,Breakout Low Entry, Stop Exit,06.07.2012,31.08.2012,,,41064,41066,,SF,,,,,,
1,1,Donchian w Rule Labels,FC,1,Short,13.07.2012,Open,"126,625","130,4","3,70%",6,"125,575",500,1,12.09.2012,Day,"130,3","130,325",500,0,48,0,"-14695,6342027","-3,76%",175487,335542,"32,90%",61,"-1,0152424",0,Breakout Low Entry, Breakout High Exit,13.07.2012,12.09.2012,,,41064,41066,,FC,,,,,,
1,1,Donchian w Rule Labels,JY,1,Long,11.09.2012,Day,"1,3229","1,3083","2,79%",5,"1,323",125000,1,17.09.2012,Day,"1,3083","1,308",125000,0,20,0,-9395,"-2,85%",166302,362335,"27,50%",6,"-1,022585",0,Breakout High Entry, Stop Exit,11.09.2012,17.09.2012,,,41064,41066,,JY,,,,,,
1,1,Donchian w Rule Labels,HO,1,Long,12.09.2012,Day,"3,3045","3,208","2,41%",2,"3,3057",42000,1,17.09.2012,Day,"3,208","3,2077",42000,0,8,0,-8240,"-2,42%",158066,350428,"29,90%",5,"-1,0040454",0,Breakout High Entry, Stop Exit,12.09.2012,17.09.2012,,,41064,41066,,HO,,,,,,
1,1,Donchian w Rule Labels,C,1,Long,29.06.2012,Day,"639,75","603,5","2,92%",6,"640,25",50,1,18.09.2012,Day,"731,25",731,50,0,24,0,27201,"7,19%",190868,294626,"41,10%",81,"2,4672109",0,Breakout High Entry, Breakout Low Exit,29.06.2012,18.09.2012,,,41064,41066,,C,,,,,,
1,1,Donchian w Rule Labels,O,1,Long,21.08.2012,Day,306,"284,25","2,66%",8,"306,25",50,1,18.09.2012,Day,"284,25",284,50,0,32,0,-8932,"-2,70%",181952,289510,"42,10%",28,"-1,015",0,Breakout High Entry, Stop Exit,21.08.2012,18.09.2012,,,41064,41066,,O,,,,,,
1,1,Donchian w Rule Labels,LCO,1,Long,03.09.2012,Day,"120,92","116,59","2,71%",2,"120,95",1000,1,19.09.2012,Day,"116,59","116,43",1000,0,16,0,"-9286,6103429","-2,88%",175468,259465,"48,10%",16,"-1,0649783",0,Breakout High Entry, Stop Exit,03.09.2012,19.09.2012,,,41064,41066,,LCO,,,,,,
1,1,Donchian w Rule Labels,LGO,1,Long,23.08.2012,Day,"1064,15",1032,"2,88%",3,"1064,25",100,1,19.09.2012,Day,1032,"1031,25",100,0,12,0,-9912,"-2,95%",165562,251959,"49,60%",27,"-1,0244961",0,Breakout High Entry, Stop Exit,23.08.2012,19.09.2012,,,41064,41066,,LGO,,,,,,
1,1,Donchian w Rule Labels,LH,1,Short,22.08.2012,Day,"81,325","84,2","2,76%",8,"81,275",400,1,24.09.2012,Day,"84,2","84,225",400,0,64,0,"-9747,9305517","-2,88%",155626,245788,"50,80%",33,"-1,0414456",0,Breakout Low Entry, Stop Exit,22.08.2012,24.09.2012,,,41064,41066,,LH,,,,,,
1,1,Donchian w Rule Labels,S,1,Long,19.06.2012,Day,884,"838,25","2,43%",4,"884,75",50,1,03.10.2012,Day,"1023,25","1022,25",50,0,16,0,27484,"7,19%",183118,213032,"57,40%",106,"2,9552688",0,Breakout High Entry, Breakout Low Exit,19.06.2012,03.10.2012,,,41064,41066,,S,,,,,,
1,1,Donchian w Rule Labels,HU,1,Long,13.08.2012,Day,"2,7615","2,6432","2,61%",2,"2,7619",42000,1,23.10.2012,Day,"2,6432","2,6416",42000,0,32,0,"-11011,7265191","-2,88%",167310,187500,"62,50%",71,"-1,1043975",0,Breakout High Entry, Stop Exit,13.08.2012,23.10.2012,,,41064,41066,,HU,,,,,,
1,1,Donchian w Rule Labels,CD,1,Long,21.08.2012,Day,"0,9963","0,9846","2,85%",8,"0,9964",100000,1,26.10.2012,Day,"0,9846","0,9845",100000,0,64,0,"-9823,0817017","-2,96%",148014,181919,"63,60%",66,"-1,0405807",0,Breakout High Entry, Stop Exit,21.08.2012,26.10.2012,,,41064,41066,,CD,,,,,,
1,1,Donchian w Rule Labels,MP,1,Long,17.09.2012,Open,"0,0676","0,06605","3,29%",13,"0,0679",500000,1,26.10.2012,Day,"0,06605","0,066025",500000,0,52,0,"-12239,5","-3,34%",135801,178026,"64,40%",39,"-1,0178378",0,Breakout High Entry, Stop Exit,17.09.2012,26.10.2012,,,41064,41066,,MP,,,,,,
1,1,Donchian w Rule Labels,JGB,1,Long,30.10.2012,Day,"138,31","137,96","2,64%",1,"138,32","12562,8140704",1,01.11.2012,Day,"137,96","137,95","12476,6063631",0,4,0,"-4620,3443543","-2,70%",131165,177409,"64,50%",2,"-1,0216095",0,Breakout High Entry, Stop Exit,30.10.2012,01.11.2012,,,41064,41066,,JGB,,,,,,
1,1,Donchian w Rule Labels,GC,1,Long,23.08.2012,Day,"1715,6","1673,9","2,51%",2,1716,100,1,02.11.2012,Day,"1726,1","1725,8",100,0,8,0,1952,"0,58%",133121,171818,"65,60%",71,"0,231829",0,Breakout High Entry, Breakout Low Exit,23.08.2012,02.11.2012,,,41064,41066,,GC,,,,,,
1,1,Donchian w Rule Labels,CL,1,Short,02.11.2012,Day,"109,08","113,02","2,23%",1,"109,03",1000,1,03.12.2012,Day,"113,02","113,04",1000,0,8,0,"-4133,159516","-2,31%",136068,181976,"63,60%",31,"-1,0358796",0,Breakout Low Entry, Stop Exit,02.11.2012,03.12.2012,,,41064,41066,,CL,,,,,,
1,1,Donchian w Rule Labels,TY,1,Long,05.12.2012,Day,"120,03125","119,140625","2,50%",5,"120,046875",1000,1,13.12.2012,Day,"119,140625","119,125",1000,0,20,0,"-4629,375","-2,55%",176074,202063,"59,60%",8,"-1,0216552",0,Breakout High Entry, Stop Exit,05.12.2012,13.12.2012,,,41064,41066,,TY,,,,,,
1,1,Donchian w Rule Labels,CL,1,Short,11.12.2012,Day,"108,42","112,15","1,95%",1,"108,41",1000,1,19.12.2012,Day,"112,15","112,19",1000,0,8,0,"-3884,2120329","-2,02%",165344,189914,"62,00%",8,"-1,0385594",0,Breakout Low Entry, Stop Exit,11.12.2012,19.12.2012,,,41064,41066,,CL,,,,,,
1,1,Donchian w Rule Labels,ED,1,Long,20.06.2012,Day,"97,415","97,355","2,99%",69,"97,4175",2500,1,24.12.2012,Day,"97,545","97,5425",2500,0,828,0,"20543,6820521","5,70%",172239,184374,"63,10%",187,"1,9055009",0,Breakout High Entry, Breakout Low Exit,20.06.2012,24.12.2012,,,41064,41066,,ED,,,,,,
1,1,Donchian w Rule Labels,JGB,1,Long,07.11.2012,Day,"138,36","138,01","2,57%",1,"138,37","12510,9470787",1,27.12.2012,Day,"138,01",138,"11622,5011623",0,8,0,"-4131,1372303","-2,36%",162591,191711,"61,70%",50,"-0,9172272",0,Breakout High Entry, Stop Exit,07.11.2012,27.12.2012,,,41064,41066,,JGB,,,,,,
1,1,Donchian w Rule Labels,BP,1,Long,02.01.2013,Open,"1,6336","1,6187","2,97%",5,"1,6366",62500,1,03.01.2013,Day,"1,6187","1,6185",62500,0,20,0,"-5676,25","-3,01%",156908,185582,"62,90%",1,"-1,0147486",0,Breakout High Entry, Stop Exit,02.01.2013,03.01.2013,,,41064,41066,,BP,,,,,,
1,1,Donchian w Rule Labels,PA,1,Long,27.12.2012,Day,"723,7","694,8","1,52%",1,"724,15",100,1,07.01.2013,Day,"694,8","694,3",100,0,4,0,-2989,"-1,55%",153905,191663,"61,70%",11,"-1,0183986",0,Breakout High Entry, Stop Exit,27.12.2012,07.01.2013,,,41064,41066,,PA,,,,,,
1,1,Donchian w Rule Labels,NG,1,Short,02.01.2013,Day,"6,009","6,228","2,43%",2,"5,999",10000,1,17.01.2013,Day,"6,228","6,23",10000,0,8,0,-4628,"-2,45%",149279,194093,"61,20%",15,"-1,0104803",0,Breakout Low Entry, Stop Exit,02.01.2013,17.01.2013,,,41064,41066,,NG,,,,,,
1,1,Donchian w Rule Labels,BO,1,Short,02.11.2012,Day,"55,99","57,89","2,60%",4,"55,95",600,1,22.01.2013,Day,"57,89","57,9",600,0,48,0,"-4963,114892","-2,77%",144259,191632,"61,70%",81,"-1,0659611",0,Breakout Low Entry, Stop Exit,02.11.2012,22.01.2013,,,41064,41066,,BO,,,,,,
1,1,Donchian w Rule Labels,FC,1,Short,17.01.2013,Day,"124,25","127,2","2,34%",3,"124,15",500,1,28.01.2013,Day,"127,2","127,225",500,0,12,0,"-4624,5","-2,37%",139635,194541,"61,10%",11,"-1,0108197",0,Breakout Low Entry, Stop Exit,17.01.2013,28.01.2013,,,41064,41066,,FC,,,,,,
1,1,Donchian w Rule Labels,AD,1,Long,26.07.2012,Day,"0,9453","0,9259","2,62%",6,"0,9455",100000,1,12.02.2013,Day,"0,9483","0,9482",100000,0,72,0,"1090,012012","0,24%",138521,215525,"56,90%",201,"0,0926881",0,Breakout High Entry, Breakout Low Exit,26.07.2012,12.02.2013,,,41064,41066,,AD,,,,,,
1,1,Donchian w Rule Labels,PL,1,Long,06.02.2013,Day,"1762,9","1712,4","2,33%",2,"1763,8",50,1,15.02.2013,Day,"1712,4","1712,1",50,0,8,0,-5178,"-2,35%",145531,235933,"52,80%",9,"-1,007393",0,Breakout High Entry, Stop Exit,06.02.2013,15.02.2013,,,41064,41066,,PL,,,,,,
1,1,Donchian w Rule Labels,EC,1,Long,25.01.2013,Open,"1,38","1,3626","2,40%",2,"1,3814",125000,1,21.02.2013,Day,"1,3626","1,3624",125000,0,8,0,-4758,"-2,43%",158371,228168,"54,40%",27,"-1,0123404",0,Breakout High Entry, Stop Exit,25.01.2013,21.02.2013,,,41064,41066,,EC,,,,,,
1,1,Donchian w Rule Labels,HO,1,Long,08.02.2013,Day,"3,3606","3,2741","1,76%",1,"3,3622",42000,1,21.02.2013,Day,"3,2741","3,272",42000,0,8,0,"-3885,6374607","-1,85%",154787,227070,"54,60%",13,"-1,0501155",0,Breakout High Entry, Stop Exit,08.02.2013,21.02.2013,,,41064,41066,,HO,,,,,,
1,1,Donchian w Rule Labels,NG,1,Short,14.02.2013,Day,"5,872","6,08","2,64%",3,"5,871",10000,1,25.02.2013,Day,"6,08","6,083",10000,0,24,0,"-6550,6384908","-2,76%",153750,221076,"55,80%",11,"-1,0447589",0,Breakout Low Entry, Stop Exit,14.02.2013,25.02.2013,,,41064,41066,,NG,,,,,,
1,1,Donchian w Rule Labels,LGO,1,Long,01.02.2013,Day,"1083,45","1057,3","2,68%",2,"1083,85",100,1,26.02.2013,Day,"1057,3","1056,8",100,0,16,0,"-5548,1382702","-2,80%",146604,214313,"57,10%",25,"-1,0448471",0,Breakout High Entry, Stop Exit,01.02.2013,26.02.2013,,,41064,41066,,LGO,,,,,,
1,1,Donchian w Rule Labels,GC,1,Short,08.03.2013,Day,"1603,8","1641,3","1,59%",1,"1603,6",100,1,18.03.2013,Day,"1641,3","1641,9",100,0,4,0,-3834,"-1,62%",233021,259510,"48,10%",10,"-1,0169761",0,Breakout Low Entry, Stop Exit,08.03.2013,18.03.2013,,,41064,41066,,GC,,,,,,
1,1,Donchian w Rule Labels,LCO,1,Long,18.01.2013,Day,"121,02","117,66","1,70%",1,"121,04",1000,1,21.03.2013,Day,"118,36","118,35",1000,0,12,0,"-2859,3804829","-1,44%",230033,255295,"48,90%",62,"-0,8459706",0,Breakout High Entry, Breakout Low Exit,18.01.2013,21.03.2013,,,41064,41066,,LCO,,,,,,
1,1,Donchian w Rule Labels,SF,1,Short,07.03.2013,Open,"1,1171","1,1315","2,53%",3,"1,115",125000,1,25.03.2013,Day,"1,1315","1,1317",125000,0,24,0,"-6442,1501292","-2,63%",224139,239440,"52,10%",18,"-1,0411556",0,Breakout Low Entry, Stop Exit,07.03.2013,25.03.2013,,,41064,41066,,SF,,,,,,
1,1,Donchian w Rule Labels,O,1,Long,15.03.2013,Day,"301,5",284,"2,87%",8,"301,75",50,1,01.04.2013,Day,284,"283,75",50,0,32,0,-7232,"-2,93%",216917,231634,"53,70%",17,"-1,0185915",0,Breakout High Entry, Stop Exit,15.03.2013,01.04.2013,,,41064,41066,,O,,,,,,
1,1,Donchian w Rule Labels,HU,1,Long,24.01.2013,Day,"2,9375","2,8395","2,15%",1,"2,938",42000,1,03.04.2013,Day,"2,8732","2,8693",42000,0,12,0,"-3162,954302","-1,65%",210510,230589,"53,90%",69,"-0,7645526",0,Breakout High Entry, Breakout Low Exit,24.01.2013,03.04.2013,,,41064,41066,,HU,,,,,,
1,1,Donchian w Rule Labels,SF,1,Short,27.03.2013,Day,"1,1093","1,1247","2,37%",3,"1,1091",125000,1,04.04.2013,Day,"1,1247","1,1248",125000,0,12,0,"-5899,5","-2,39%",204615,221976,"55,60%",8,"-1,0084615",0,Breakout Low Entry, Stop Exit,27.03.2013,04.04.2013,,,41064,41066,,SF,,,,,,
1,1,Donchian w Rule Labels,JGB,1,Long,25.02.2013,Day,"139,19","138,77","2,10%",1,"139,2","10918,2225134",1,05.04.2013,Day,"138,77","138,71","10252,2042239",0,8,0,"-4894,7179099","-2,19%",193509,214881,"57,00%",39,"-1,0425749",0,Breakout High Entry, Stop Exit,25.02.2013,05.04.2013,,,41064,41066,,JGB,,,,,,
1,1,Donchian w Rule Labels,BP,1,Short,22.02.2013,Day,"1,5231","1,5422","2,68%",5,"1,523",62500,1,05.04.2013,Day,"1,5422","1,5423",62500,0,40,0,"-6259,6177143","-2,79%",180124,211090,"57,80%",42,"-1,0432696",0,Breakout Low Entry, Stop Exit,22.02.2013,05.04.2013,,,41064,41066,,BP,,,,,,
1,1,Donchian w Rule Labels,EC,1,Short,04.04.2013,Day,"1,3219","1,3418","2,25%",2,"1,3216",125000,1,05.04.2013,Day,"1,3418","1,3421",125000,0,8,0,-5133,"-2,29%",174995,209598,"58,10%",1,"-1,0164356",0,Breakout Low Entry, Stop Exit,04.04.2013,05.04.2013,,,41064,41066,,EC,,,,,,
1,1,Donchian w Rule Labels,BO,1,Short,04.04.2013,Day,"53,65","55,14","2,85%",7,"53,62",600,1,10.04.2013,Day,"55,14","55,15",600,0,28,0,-6454,"-2,88%",170747,206940,"58,60%",6,"-1,0109649",0,Breakout Low Entry, Stop Exit,04.04.2013,10.04.2013,,,41064,41066,,BO,,,,,,
1,1,Donchian w Rule Labels,CC,1,Short,19.12.2012,Day,2348,2454,"2,77%",5,2348,10,1,11.04.2013,Day,2241,2242,10,0,60,0,"5021,4003195","2,63%",179996,220267,"55,90%",113,"0,947434",0,Breakout Low Entry, Breakout High Exit,19.12.2012,11.04.2013,,,41064,41066,,CC,,,,,,
1,1,Donchian w Rule Labels,AD,1,Long,09.04.2013,Day,"0,9782","0,9654","2,39%",4,"0,9783",100000,1,15.04.2013,Day,"0,9654","0,965",100000,0,16,0,-5336,"-2,47%",177022,228015,"54,40%",6,"-1,0341085",0,Breakout High Entry, Stop Exit,09.04.2013,15.04.2013,,,41064,41066,,AD,,,,,,
1,1,Donchian w Rule Labels,PA,1,Long,15.01.2013,Day,"734,4","704,2","1,53%",1,"735,05",100,1,15.04.2013,Day,"714,7","712,5",100,0,8,0,"-2355,0182251","-1,17%",172105,226378,"54,70%",90,"-0,7633771",0,Breakout High Entry, Breakout Low Exit,15.01.2013,15.04.2013,,,41064,41066,,PA,,,,,,
1,1,Donchian w Rule Labels,LB,1,Long,29.10.2012,Day,"363,5","351,6","2,24%",3,"363,6",110,1,16.04.2013,Open,"391,7",390,110,0,36,0,"8409,7367825","4,75%",163266,274222,"45,20%",169,"2,1236709",0,Breakout High Entry, Breakout Low Exit,29.10.2012,16.04.2013,,,41064,41066,,LB,,,,,,
1,1,Donchian w Rule Labels,CL,1,Short,15.04.2013,Day,"108,96","112,04","2,67%",2,"108,92",1000,1,24.04.2013,Day,"112,04","112,07",1000,0,8,0,-6308,"-2,70%",224209,272021,"45,60%",9,"-1,0108974",0,Breakout Low Entry, Stop Exit,15.04.2013,24.04.2013,,,41064,41066,,CL,,,,,,
1,1,Donchian w Rule Labels,LGO,1,Short,01.05.2013,Day,"916,45","944,65","2,56%",2,"916,35",100,1,03.05.2013,Day,"944,65","945,2",100,0,8,0,-5778,"-2,62%",218431,225254,"54,90%",2,"-1,0208481",0,Breakout Low Entry, Stop Exit,01.05.2013,03.05.2013,,,41064,41066,,LGO,,,,,,
1,1,Donchian w Rule Labels,US,1,Long,16.04.2013,Open,"139,953125","137,875","2,47%",3,"140,140625",1000,1,08.05.2013,Day,"137,875","137,859375",1000,0,12,0,"-6855,75","-2,49%",211582,215550,"56,90%",22,"-1,0086621",0,Breakout High Entry, Stop Exit,16.04.2013,08.05.2013,,,41064,41066,,US,,,,,,
1,1,Donchian w Rule Labels,KC,1,Short,29.10.2012,Open,"229,35","238,3","2,08%",1,"228,5",375,1,09.05.2013,Day,"208,3","208,4",375,0,16,0,"7314,2129451","4,13%",208392,212475,"57,50%",192,"1,990262",0,Breakout Low Entry, Breakout High Exit,29.10.2012,09.05.2013,,,41064,41066,,KC,,,,,,
1,1,Donchian w Rule Labels,TY,1,Long,04.04.2013,Day,"120,171875","119,25","2,93%",7,"120,1875",1000,1,13.05.2013,Day,"119,25","119,234375",1000,0,28,0,"-6699,875","-2,99%",201700,220131,"56,00%",39,"-1,0209333",0,Breakout High Entry, Stop Exit,04.04.2013,13.05.2013,,,41064,41066,,TY,,,,,,
1,1,Donchian w Rule Labels,LH,1,Short,13.02.2013,Day,"85,775","87,9","2,60%",7,"85,75",400,1,22.05.2013,Day,"84,85","84,875",400,0,84,0,"1986,4325807","0,86%",183792,236957,"52,60%",98,"0,3299722",0,Breakout Low Entry, Breakout High Exit,13.02.2013,22.05.2013,,,41064,41066,,LH,,,,,,
1,1,Donchian w Rule Labels,BO,1,Short,15.04.2013,Day,"53,56","55,04","2,72%",7,"53,53",600,1,23.05.2013,Day,"55,04","55,06",600,0,28,0,-6454,"-2,76%",177340,253917,"49,20%",38,"-1,01766",0,Breakout Low Entry, Stop Exit,15.04.2013,23.05.2013,,,41064,41066,,BO,,,,,,
